,tsne_x,tsne_y,labels,names
932,-11.766314,14.061425,0,mtp_17_b03
933,30.933601,15.194864,0,mtp_17_b05
934,4.9389343,16.181118,0,mtp_17_b06
935,-21.50673,8.303937,0,mtp_17_b07
936,-2.2837703,-7.8016644,0,mtp_17_b11
937,-1.3801816,-7.5898213,0,mtp_17_b12
938,-1.2396725,-7.5510798,0,mtp_17_c04
939,17.609709,2.839833,0,mtp_17_c07
940,29.97212,-1.6031109,0,mtp_17_c08
941,-19.291283,-27.338034,0,mtp_17_c09
942,-26.065645,10.457568,0,mtp_17_c10
